t_ns,id,duration_ns
105557098200,step.socket.wait,190644100
105557149200,step.unity.apply,29900
105557149200,step.unity.e2e,190695100
105557245800,step.socket.send,13200
105760506900,step.socket.parse,372100
105760506900,step.socket.wait,203333600
105760551400,step.unity.apply,24300
105760551400,step.unity.e2e,203378100
105760618400,step.socket.send,12400
105974388900,step.socket.parse,411000
105974388900,step.socket.wait,213830000
105974439400,step.unity.apply,28600
105974439400,step.unity.e2e,213880500
105974502400,step.socket.send,9400
106166108600,step.socket.parse,428700
106166108600,step.socket.wait,191662300
106166183300,step.unity.apply,47600
106166183300,step.unity.e2e,191737000
106166253800,step.socket.send,8700
106366275900,step.socket.parse,426300
106366275900,step.socket.wait,200084000
106366335700,step.unity.apply,32700
106366335700,step.unity.e2e,200143800
106366409900,step.socket.send,7700
106565988400,step.socket.parse,436400
106565988400,step.socket.wait,199634000
106566055300,step.unity.apply,40400
106566055300,step.unity.e2e,199700900
106566133600,step.socket.send,9400
106765880700,step.socket.parse,441600
106765880700,step.socket.wait,199817800
106765940400,step.unity.apply,36100
106765940400,step.unity.e2e,199877500
106766010800,step.socket.send,9000
106964869800,step.socket.parse,342700
106964869800,step.socket.wait,198922400
106964913900,step.unity.apply,27000
106964913900,step.unity.e2e,198966500
106964970000,step.socket.send,7700
107164368700,step.socket.parse,381700
107164368700,step.socket.wait,199448600
107164413500,step.unity.apply,27000
107164413500,step.unity.e2e,199493400
107164472200,step.socket.send,8300
107365394600,step.socket.parse,414900
107365394600,step.socket.wait,200974500
107365452200,step.unity.apply,34200
107365452200,step.unity.e2e,201032100
107365517500,step.socket.send,8500
107568814600,step.socket.parse,669500
107568814600,step.socket.wait,203355100
107568911300,step.unity.apply,45200
107568911300,step.unity.e2e,203451800
107569071600,step.socket.send,37300
107755606100,step.socket.parse,379600
107755606100,step.socket.wait,186683200
107755654400,step.unity.apply,27700
107755654400,step.unity.e2e,186731500
107755775400,step.socket.send,9000
107954148600,step.socket.parse,357600
107954148600,step.socket.wait,198432100
107954210300,step.unity.apply,27400
107954210300,step.unity.e2e,198493800
107954280900,step.socket.send,10100
108160640200,step.socket.parse,361900
108160640200,step.socket.wait,206423700
108160687700,step.unity.apply,27200
108160687700,step.unity.e2e,206471200
108160748800,step.socket.send,8300
108362724600,step.socket.parse,363700
108362724600,step.socket.wait,202030600
108362768000,step.unity.apply,25700
108362768000,step.unity.e2e,202074000
108362828900,step.socket.send,10400
108563382700,step.socket.parse,484000
108563382700,step.socket.wait,200608300
108563444800,step.unity.apply,37400
108563444800,step.unity.e2e,200670400
108563526600,step.socket.send,11100
108763627200,step.socket.parse,576300
108763627200,step.socket.wait,200173200
108763700000,step.unity.apply,42600
108763700000,step.unity.e2e,200246000
108763783400,step.socket.send,11400
108963829500,step.socket.parse,542800
108963829500,step.socket.wait,200121100
108963930400,step.unity.apply,51500
108963930400,step.unity.e2e,200222000
108964038300,step.socket.send,18400
109163283800,step.socket.parse,446000
109163283800,step.socket.wait,199344800
109163343600,step.unity.apply,35700
109163343600,step.unity.e2e,199404600
109163413900,step.socket.send,9000
109363532700,step.socket.parse,478300
109363532700,step.socket.wait,200181800
109363590600,step.unity.apply,34000
109363590600,step.unity.e2e,200239700
109363657200,step.socket.send,9400
109563578500,step.socket.parse,449100
109563578500,step.socket.wait,199981000
109563638600,step.unity.apply,36200
109563638600,step.unity.e2e,200041100
109563715200,step.socket.send,10300
109757656600,step.socket.parse,423300
109757656600,step.socket.wait,194008600
109757714500,step.unity.apply,33500
109757714500,step.unity.e2e,194066500
109757780100,step.socket.send,9200
109957795300,step.socket.parse,415700
109957795300,step.socket.wait,200073100
109957854500,step.unity.apply,33800
109957854500,step.unity.e2e,200132300
109957926300,step.socket.send,7600
110157597500,step.socket.parse,386000
110157597500,step.socket.wait,199725400
110157654300,step.unity.apply,33700
110157654300,step.unity.e2e,199782200
110157713100,step.socket.send,7900
110357896300,step.socket.parse,423900
110357896300,step.socket.wait,200235500
110357953300,step.unity.apply,33500
110357953300,step.unity.e2e,200292500
110358018300,step.socket.send,8100
110564363700,step.socket.parse,420500
110564363700,step.socket.wait,206403700
110564416900,step.unity.apply,30500
110564416900,step.unity.e2e,206456900
110564490600,step.socket.send,13600
110769365400,step.socket.parse,483400
110769365400,step.socket.wait,204941600
110769423600,step.unity.apply,32900
110769423600,step.unity.e2e,204999800
110769504200,step.socket.send,14300
110969706300,step.socket.parse,666400
110969706300,step.socket.wait,200275800
110969766300,step.unity.apply,33100
110969766300,step.unity.e2e,200335800
110969848500,step.socket.send,15500
111169588600,step.socket.parse,400700
111169588600,step.socket.wait,199814900
111169651100,step.unity.apply,31500
111169651100,step.unity.e2e,199877400
111169721100,step.socket.send,8900
111361144100,step.socket.parse,388000
111361144100,step.socket.wait,191485800
111361216500,step.unity.apply,33500
111361216500,step.unity.e2e,191558200
111361279500,step.socket.send,8600
111560878400,step.socket.parse,446800
111560878400,step.socket.wait,199655700
111560937700,step.unity.apply,34000
111560937700,step.unity.e2e,199715000
111561009600,step.socket.send,9500
111763295600,step.socket.parse,487700
111763295600,step.socket.wait,202348500
111763361500,step.unity.apply,40100
111763361500,step.unity.e2e,202414400
111763435900,step.socket.send,10400
111962794100,step.socket.parse,395300
111962794100,step.socket.wait,199424800
111962840600,step.unity.apply,27300
111962840600,step.unity.e2e,199471300
111962901400,step.socket.send,8900
112162242900,step.socket.parse,432400
112162242900,step.socket.wait,199396200
112162302200,step.unity.apply,35100
112162302200,step.unity.e2e,199455500
112162375200,step.socket.send,8600
112362381700,step.socket.parse,411400
112362381700,step.socket.wait,200062300
112362441600,step.unity.apply,35200
112362441600,step.unity.e2e,200122200
112362504500,step.socket.send,8200
112563023500,step.socket.parse,418700
112563023500,step.socket.wait,200575200
112563085000,step.unity.apply,37100
112563085000,step.unity.e2e,200636700
112563147900,step.socket.send,8100
112763496500,step.socket.parse,387700
112763496500,step.socket.wait,200403500
112763543000,step.unity.apply,28400
112763543000,step.unity.e2e,200450000
112763603600,step.socket.send,8000
112963855700,step.socket.parse,411500
112963855700,step.socket.wait,200306200
112963918000,step.unity.apply,35800
112963918000,step.unity.e2e,200368500
112963984000,step.socket.send,8000
113163228300,step.socket.parse,425400
113163228300,step.socket.wait,199303300
113163277200,step.unity.apply,26500
113163277200,step.unity.e2e,199352200
113163341100,step.socket.send,8900
113363397900,step.socket.parse,376900
113363397900,step.socket.wait,200114400
113363508900,step.unity.apply,27700
113363508900,step.unity.e2e,200225400
113363572800,step.socket.send,9100
113563848900,step.socket.parse,447100
113563848900,step.socket.wait,200332600
113563916500,step.unity.apply,39200
113563916500,step.unity.e2e,200400200
113563986600,step.socket.send,9400
113764943300,step.socket.parse,429500
113764943300,step.socket.wait,201019900
113765004000,step.unity.apply,36000
113765004000,step.unity.e2e,201080600
113765071500,step.socket.send,8500
113964865200,step.socket.parse,375000
113964865200,step.socket.wait,199853600
113964912300,step.unity.apply,27300
113964912300,step.unity.e2e,199900700
113964974000,step.socket.send,8900
114163771600,step.socket.parse,352900
114163771600,step.socket.wait,198853300
114163818800,step.unity.apply,27900
114163818800,step.unity.e2e,198900500
114163874900,step.socket.send,7800
114364145000,step.socket.parse,335800
114364145000,step.socket.wait,200320300
114364199800,step.unity.apply,24900
114364199800,step.unity.e2e,200375100
114364266700,step.socket.send,7700
114564722200,step.socket.parse,350900
114564722200,step.socket.wait,200509300
114564779200,step.unity.apply,26000
114564779200,step.unity.e2e,200566300
114564836300,step.socket.send,7900
114766732600,step.socket.parse,543600
114766732600,step.socket.wait,201947500
114766796700,step.unity.apply,39400
114766796700,step.unity.e2e,202011600
114766880900,step.socket.send,11600
114965124300,step.socket.parse,341900
114965124300,step.socket.wait,198318300
114965177000,step.unity.apply,34500
114965177000,step.unity.e2e,198371000
114965233100,step.socket.send,7600
115165213900,step.socket.parse,423600
115165213900,step.socket.wait,200029900
115165269700,step.unity.apply,33400
115165269700,step.unity.e2e,200085700
115165343900,step.socket.send,9700
115366025400,step.socket.parse,373500
115366025400,step.socket.wait,200746600
115366083100,step.unity.apply,35100
115366083100,step.unity.e2e,200804300
115366144600,step.socket.send,8000
115557830500,step.socket.parse,377900
115557830500,step.socket.wait,191741000
115557887400,step.unity.apply,28000
115557887400,step.unity.e2e,191797900
115557947500,step.socket.send,8200
115756918500,step.socket.parse,392000
115756918500,step.socket.wait,199024500
115756966800,step.unity.apply,30200
115756966800,step.unity.e2e,199072800
115757079700,step.socket.send,9600
115957620200,step.socket.parse,419800
115957620200,step.socket.wait,200602300
115957681800,step.unity.apply,34300
115957681800,step.unity.e2e,200663900
115957772400,step.socket.send,13600
116157536600,step.socket.parse,368700
116157536600,step.socket.wait,199846400
116157586900,step.unity.apply,29400
116157586900,step.unity.e2e,199896700
116157648000,step.socket.send,8800
116373605900,step.socket.parse,552500
116373605900,step.socket.wait,216012800
116373684600,step.unity.apply,50300
116373684600,step.unity.e2e,216091500
116373825500,step.socket.send,23100
116572773500,step.socket.parse,383200
116572773500,step.socket.wait,199075700
116572824800,step.unity.apply,30500
116572824800,step.unity.e2e,199127000
116572887100,step.socket.send,8600
116765948000,step.socket.parse,406900
116765948000,step.socket.wait,193115400
116766004800,step.unity.apply,31800
116766004800,step.unity.e2e,193172200
116766066100,step.socket.send,8300
116966757100,step.socket.parse,440200
116966757100,step.socket.wait,200745400
116966833500,step.unity.apply,39800
116966833500,step.unity.e2e,200821800
116966898900,step.socket.send,8200
117167913600,step.socket.parse,537600
117167913600,step.socket.wait,201072600
117167975400,step.unity.apply,36500
117167975400,step.unity.e2e,201134400
117168057300,step.socket.send,11200
117366322800,step.socket.parse,450700
117366322800,step.socket.wait,198338800
117366386800,step.unity.apply,36600
117366386800,step.unity.e2e,198402800
117366448400,step.socket.send,8700
117567024900,step.socket.parse,444500
117567024900,step.socket.wait,200631400
117567089500,step.unity.apply,36800
117567089500,step.unity.e2e,200696000
117567165600,step.socket.send,17100
117766235200,step.socket.parse,430000
117766235200,step.socket.wait,199137700
117766299300,step.unity.apply,39400
117766299300,step.unity.e2e,199201800
117766364300,step.socket.send,9200
117966740800,step.socket.parse,444700
117966740800,step.socket.wait,200434200
117966806800,step.unity.apply,39100
117966806800,step.unity.e2e,200500200
117966883600,step.socket.send,8400
118166298900,step.socket.parse,409600
118166298900,step.socket.wait,199474200
118166360000,step.unity.apply,37700
118166360000,step.unity.e2e,199535300
118166423700,step.socket.send,8600
118368862600,step.socket.parse,718400
118368862600,step.socket.wait,202495600
118368931000,step.unity.apply,42200
118368931000,step.unity.e2e,202564000
118369040400,step.socket.send,19400
118567436100,step.socket.parse,559000
118567436100,step.socket.wait,198493400
118567501500,step.unity.apply,39100
118567501500,step.unity.e2e,198558800
118567578100,step.socket.send,10700
118767272900,step.socket.parse,420700
118767272900,step.socket.wait,199763100
118767319100,step.unity.apply,28900
118767319100,step.unity.e2e,199809300
118767387600,step.socket.send,9800
118965180600,step.socket.parse,361300
118965180600,step.socket.wait,197853800
118965227300,step.unity.apply,28400
118965227300,step.unity.e2e,197900500
118965285000,step.socket.send,7800
119165694000,step.socket.parse,403000
119165694000,step.socket.wait,200460000
119165766600,step.unity.apply,38100
119165766600,step.unity.e2e,200532600
119165842200,step.socket.send,8700
119365933000,step.socket.parse,352800
119365933000,step.socket.wait,200156100
119365978800,step.unity.apply,26900
119365978800,step.unity.e2e,200201900
119366036200,step.socket.send,8200
119565337300,step.socket.parse,394600
119565337300,step.socket.wait,199351300
119565391700,step.unity.apply,33000
119565391700,step.unity.e2e,199405700
119565454300,step.socket.send,8300
119765170700,step.socket.parse,360900
119765170700,step.socket.wait,199771700
119765225100,step.unity.apply,32400
119765225100,step.unity.e2e,199826100
119765290200,step.socket.send,8300
119965906200,step.socket.parse,350700
119965906200,step.socket.wait,200674400
119965966200,step.unity.apply,35300
119965966200,step.unity.e2e,200734400
119966030000,step.socket.send,7800
120165493900,step.socket.parse,402700
120165493900,step.socket.wait,199520400
120165547700,step.unity.apply,32800
120165547700,step.unity.e2e,199574200
120165615700,step.socket.send,7600
120365822800,step.socket.parse,355000
120365822800,step.socket.wait,200258900
120365870400,step.unity.apply,30000
120365870400,step.unity.e2e,200306500
120365941400,step.socket.send,8400
120566205900,step.socket.parse,406700
120566205900,step.socket.wait,200328900
120566262300,step.unity.apply,33300
120566262300,step.unity.e2e,200385300
120566344300,step.socket.send,9500
120757022200,step.socket.parse,601900
120757022200,step.socket.wait,190752200
120757064400,step.unity.apply,24600
120757064400,step.unity.e2e,190794400
120757134500,step.socket.send,12900
120956637800,step.socket.parse,624000
120956637800,step.socket.wait,199566400
120956708800,step.unity.apply,46000
120956708800,step.unity.e2e,199637400
120956821700,step.socket.send,14700
121157907500,step.socket.parse,417900
121157907500,step.socket.wait,201185900
121157962200,step.unity.apply,31000
121157962200,step.unity.e2e,201240600
121158034300,step.socket.send,11500
121374232300,step.socket.parse,436000
121374232300,step.socket.wait,216261600
121374345800,step.unity.apply,27700
121374345800,step.unity.e2e,216375100
121374431600,step.socket.send,15300
121566896000,step.socket.parse,481800
121566896000,step.socket.wait,192543800
121566949400,step.unity.apply,32200
121566949400,step.unity.e2e,192597200
121567029000,step.socket.send,11800
121766563800,step.socket.parse,459700
121766563800,step.socket.wait,199606200
121766626600,step.unity.apply,38900
121766626600,step.unity.e2e,199669000
121766704100,step.socket.send,10500
121965496300,step.socket.parse,441700
121965496300,step.socket.wait,198861200
121965548300,step.unity.apply,32600
121965548300,step.unity.e2e,198913200
121965641600,step.socket.send,11100
122165619700,step.socket.parse,435900
122165619700,step.socket.wait,200063400
122165671400,step.unity.apply,30300
122165671400,step.unity.e2e,200115100
122165747300,step.socket.send,12100
122365976700,step.socket.parse,442700
122365976700,step.socket.wait,200296400
122366039100,step.unity.apply,33300
122366039100,step.unity.e2e,200358800
122366118100,step.socket.send,8300
122565476000,step.socket.parse,378800
122565476000,step.socket.wait,199418000
122565520700,step.unity.apply,27400
122565520700,step.unity.e2e,199462700
122565591500,step.socket.send,8800
122766228300,step.socket.parse,402800
122766228300,step.socket.wait,200701200
122766287800,step.unity.apply,35900
122766287800,step.unity.e2e,200760700
122766354600,step.socket.send,9100
122966053900,step.socket.parse,399000
122966053900,step.socket.wait,199758700
122966100800,step.unity.apply,27300
122966100800,step.unity.e2e,199805600
122966175000,step.socket.send,9400
123166964800,step.socket.parse,431800
123166964800,step.socket.wait,200857000
123167029700,step.unity.apply,37700
123167029700,step.unity.e2e,200921900
123167121400,step.socket.send,10300
123366086500,step.socket.parse,354600
123366086500,step.socket.wait,199049100
123366131200,step.unity.apply,26100
123366131200,step.unity.e2e,199093800
123366198600,step.socket.send,8100
123566714800,step.socket.parse,362900
123566714800,step.socket.wait,200577200
123566779000,step.unity.apply,31500
123566779000,step.unity.e2e,200641400
123566841500,step.socket.send,8100
123767832700,step.socket.parse,575200
123767832700,step.socket.wait,201046600
123767910100,step.unity.apply,43000
123767910100,step.unity.e2e,201124000
123768065900,step.socket.send,11900
123965863400,step.socket.parse,369500
123965863400,step.socket.wait,197875100
123965912800,step.unity.apply,28500
123965912800,step.unity.e2e,197924500
123965968000,step.socket.send,7800
124166730900,step.socket.parse,403700
124166730900,step.socket.wait,200812000
124166780600,step.unity.apply,30900
124166780600,step.unity.e2e,200861700
124166845400,step.socket.send,9000
124357924700,step.socket.parse,366400
124357924700,step.socket.wait,191136800
124357976500,step.unity.apply,29900
124357976500,step.unity.e2e,191188600
124358035000,step.socket.send,9200
124558240400,step.socket.parse,389700
124558240400,step.socket.wait,200257600
124558291800,step.unity.apply,29800
124558291800,step.unity.e2e,200309000
124558353900,step.socket.send,10400
124757577200,step.socket.parse,369800
124757577200,step.socket.wait,199279000
124757630500,step.unity.apply,31400
124757630500,step.unity.e2e,199332300
124757700200,step.socket.send,11800
124974564100,step.socket.parse,381400
124974564100,step.socket.wait,216927400
124974624100,step.unity.apply,29900
124974624100,step.unity.e2e,216987400
124974688700,step.socket.send,8700
125167643600,step.socket.parse,545700
125167643600,step.socket.wait,193013400
125167716600,step.unity.apply,43400
125167716600,step.unity.e2e,193086400
125167797100,step.socket.send,11800
125367138900,step.socket.parse,451300
125367138900,step.socket.wait,199413900
125367220800,step.unity.apply,43900
125367220800,step.unity.e2e,199495800
125367305200,step.socket.send,9400
125567168600,step.socket.parse,417600
125567168600,step.socket.wait,199940500
125567238000,step.unity.apply,39400
125567238000,step.unity.e2e,200009900
125567311500,step.socket.send,9700
125767315500,step.socket.parse,471700
125767315500,step.socket.wait,200070000
125767376800,step.unity.apply,38400
125767376800,step.unity.e2e,200131300
125767450200,step.socket.send,10100
125968172000,step.socket.parse,551900
125968172000,step.socket.wait,200786600
125968231700,step.unity.apply,35400
125968231700,step.unity.e2e,200846300
125968318000,step.socket.send,10700
126166998800,step.socket.parse,459000
126166998800,step.socket.wait,198748400
126167059100,step.unity.apply,36400
126167059100,step.unity.e2e,198808700
126167130700,step.socket.send,9200
126423353100,step.socket.parse,3234400
126423353100,step.socket.wait,256286900
126423663800,step.unity.apply,192900
126423663800,step.unity.e2e,256597600
126424306800,step.socket.send,195300
126606143200,step.socket.parse,3518200
126606143200,step.socket.wait,182415400
126606503700,step.unity.apply,196500
126606503700,step.unity.e2e,182775900
126607039600,step.socket.send,86600
126862042500,step.socket.parse,3990200
126862042500,step.socket.wait,255481700
126862389400,step.unity.apply,182700
126862389400,step.unity.e2e,255828600
126862951800,step.socket.send,94500
127004829600,step.socket.parse,3275600
127004829600,step.socket.wait,142382700
127005131100,step.unity.apply,182600
127005131100,step.unity.e2e,142684200
127005710000,step.socket.send,83600
127209888800,step.socket.parse,3351200
127209888800,step.socket.wait,204653800
127210284400,step.unity.apply,223800
127210284400,step.unity.e2e,205049400
127210861000,step.socket.send,85100
127397851100,step.socket.parse,3597100
127397851100,step.socket.wait,187508700
127398258900,step.unity.apply,262200
127398258900,step.unity.e2e,187916500
127398851200,step.socket.send,90200
127591520600,step.socket.parse,3491000
127591520600,step.socket.wait,193190700
127591871300,step.unity.apply,201300
127591871300,step.unity.e2e,193541400
127592572900,step.socket.send,112000
127758004900,step.socket.parse,463800
127758004900,step.socket.wait,166069600
127758057000,step.unity.apply,31100
127758057000,step.unity.e2e,166121700
127758132100,step.socket.send,10900
127957353500,step.socket.parse,595500
127957353500,step.socket.wait,199287700
127957426500,step.unity.apply,44300
127957426500,step.unity.e2e,199360700
127957520800,step.socket.send,14200
128157053400,step.socket.parse,457400
128157053400,step.socket.wait,199616500
128157113600,step.unity.apply,33900
128157113600,step.unity.e2e,199676700
128157206100,step.socket.send,10500
128355624100,step.socket.parse,505100
128355624100,step.socket.wait,198491900
128355685400,step.unity.apply,35000
128355685400,step.unity.e2e,198553200
128355766500,step.socket.send,12200
128556539900,step.socket.parse,395100
128556539900,step.socket.wait,200845900
128556582800,step.unity.apply,25500
128556582800,step.unity.e2e,200888800
128556646700,step.socket.send,9500
128755058400,step.socket.parse,398200
128755058400,step.socket.wait,198468500
128755112600,step.unity.apply,30400
128755112600,step.unity.e2e,198522700
128755197800,step.socket.send,9900
128956767900,step.socket.parse,482300
128956767900,step.socket.wait,201646100
128956828100,step.unity.apply,33800
128956828100,step.unity.e2e,201706300
128956922300,step.socket.send,13300
129160083000,step.socket.parse,524900
129160083000,step.socket.wait,203246700
129160138400,step.unity.apply,33600
129160138400,step.unity.e2e,203302100
129160240200,step.socket.send,13100
129378079900,step.socket.parse,501300
129378079900,step.socket.wait,217931600
129378187400,step.unity.apply,42400
129378187400,step.unity.e2e,218039100
129378276500,step.socket.send,13000
129579964100,step.socket.parse,608100
129579964100,step.socket.wait,201766500
129580025200,step.unity.apply,36800
129580025200,step.unity.e2e,201827600
129580138800,step.socket.send,15900
129760017900,step.socket.parse,652000
129760017900,step.socket.wait,179982000
129760094500,step.unity.apply,45800
129760094500,step.unity.e2e,180058600
129760223600,step.socket.send,17900
129958567800,step.socket.parse,662900
129958567800,step.socket.wait,198461600
129958638100,step.unity.apply,41500
129958638100,step.unity.e2e,198531900
129958742700,step.socket.send,15000
130159038800,step.socket.parse,642900
130159038800,step.socket.wait,200389500
130159110400,step.unity.apply,41200
130159110400,step.unity.e2e,200461100
130159230100,step.socket.send,16100
130358671800,step.socket.parse,675200
130358671800,step.socket.wait,199550500
130358746900,step.unity.apply,42500
130358746900,step.unity.e2e,199625600
130358864500,step.socket.send,16400
130559135100,step.socket.parse,651200
130559135100,step.socket.wait,200366600
130559227100,step.unity.apply,47500
130559227100,step.unity.e2e,200458600
130559332800,step.socket.send,15700
130761608200,step.socket.parse,670500
130761608200,step.socket.wait,202369100
130761682800,step.unity.apply,42800
130761682800,step.unity.e2e,202443700
130761807800,step.socket.send,15800
130962399600,step.socket.parse,659700
130962399600,step.socket.wait,200705400
130962489200,step.unity.apply,51100
130962489200,step.unity.e2e,200795000
130962620100,step.socket.send,19100
131162201100,step.socket.parse,627200
131162201100,step.socket.wait,199691700
131162276200,step.unity.apply,42700
131162276200,step.unity.e2e,199766800
131162397300,step.socket.send,16100
131362742800,step.socket.parse,672700
131362742800,step.socket.wait,200454900
131362818000,step.unity.apply,43400
131362818000,step.unity.e2e,200530100
131362927800,step.socket.send,15800
131562787200,step.socket.parse,711300
131562787200,step.socket.wait,199957900
131562863900,step.unity.apply,45100
131562863900,step.unity.e2e,200034600
131562981600,step.socket.send,16100
131764034300,step.socket.parse,680300
131764034300,step.socket.wait,201159100
131764116400,step.unity.apply,49400
131764116400,step.unity.e2e,201241200
131764309100,step.socket.send,15800
131964325500,step.socket.parse,695600
131964325500,step.socket.wait,200116900
131964404400,step.unity.apply,41200
131964404400,step.unity.e2e,200195800
131964515300,step.socket.send,16000
132163924200,step.socket.parse,666500
132163924200,step.socket.wait,199508800
132163994700,step.unity.apply,39900
132163994700,step.unity.e2e,199579300
132164100500,step.socket.send,15300
132363916000,step.socket.parse,695000
132363916000,step.socket.wait,199910100
132363986300,step.unity.apply,42700
132363986300,step.unity.e2e,199980400
132364100000,step.socket.send,16000
132564398400,step.socket.parse,671300
132564398400,step.socket.wait,200400900
132564470300,step.unity.apply,42700
132564470300,step.unity.e2e,200472800
132564586600,step.socket.send,15600
132764362500,step.socket.parse,660700
132764362500,step.socket.wait,199880200
132764435200,step.unity.apply,42900
132764435200,step.unity.e2e,199952900
132764562300,step.socket.send,15600
132963623800,step.socket.parse,664400
132963623800,step.socket.wait,199177600
132963718900,step.unity.apply,53500
132963718900,step.unity.e2e,199272700
132963821800,step.socket.send,15300
133164654000,step.socket.parse,669600
133164654000,step.socket.wait,200923700
133164728700,step.unity.apply,44200
133164728700,step.unity.e2e,200998400
133164840800,step.socket.send,16200
133364998200,step.socket.parse,616500
133364998200,step.socket.wait,200258500
133365068200,step.unity.apply,44600
133365068200,step.unity.e2e,200328500
133365183000,step.socket.send,15700
133557805600,step.socket.parse,637300
133557805600,step.socket.wait,192726200
133557872000,step.unity.apply,38900
133557872000,step.unity.e2e,192792600
133558050700,step.socket.send,16500
133773691700,step.socket.parse,665900
133773691700,step.socket.wait,215808400
133773756400,step.unity.apply,38400
133773756400,step.unity.e2e,215873100
133773858400,step.socket.send,16000
133975031300,step.socket.parse,631500
133975031300,step.socket.wait,201264000
133975100500,step.unity.apply,43200
133975100500,step.unity.e2e,201333200
133975232300,step.socket.send,15200
134163375800,step.socket.parse,678200
134163375800,step.socket.wait,188252800
134163446200,step.unity.apply,41900
134163446200,step.unity.e2e,188323200
134163552700,step.socket.send,16300
134363054300,step.socket.parse,656900
134363054300,step.socket.wait,199596600
134363126100,step.unity.apply,42900
134363126100,step.unity.e2e,199668400
134363251900,step.socket.send,15700
134563044300,step.socket.parse,653400
134563044300,step.socket.wait,199907000
134563118400,step.unity.apply,44100
134563118400,step.unity.e2e,199981100
134563259800,step.socket.send,16400
134763974400,step.socket.parse,668100
134763974400,step.socket.wait,200844300
134764057300,step.unity.apply,51200
134764057300,step.unity.e2e,200927200
134764178000,step.socket.send,30200
134963474100,step.socket.parse,694600
134963474100,step.socket.wait,199404300
134963557700,step.unity.apply,52300
134963557700,step.unity.e2e,199487900
134963663100,step.socket.send,15900
135163540500,step.socket.parse,681300
135163540500,step.socket.wait,199971100
135163633600,step.unity.apply,49600
135163633600,step.unity.e2e,200064200
135163744300,step.socket.send,15600
135362790700,step.socket.parse,682900
135362790700,step.socket.wait,199145400
135362869600,step.unity.apply,50800
135362869600,step.unity.e2e,199224300
135362980100,step.socket.send,16100
135562922400,step.socket.parse,644000
135562922400,step.socket.wait,200041600
135562998600,step.unity.apply,45800
135562998600,step.unity.e2e,200117800
135563135100,step.socket.send,17000
135764094800,step.socket.parse,657000
135764094800,step.socket.wait,201073600
135764185300,step.unity.apply,55300
135764185300,step.unity.e2e,201164100
135764295500,step.socket.send,15800
135963793000,step.socket.parse,670300
135963793000,step.socket.wait,199595900
135963865800,step.unity.apply,43600
135963865800,step.unity.e2e,199668700
135963971000,step.socket.send,16100
136163783400,step.socket.parse,673100
136163783400,step.socket.wait,199906200
136163849700,step.unity.apply,40100
136163849700,step.unity.e2e,199972500
136163964600,step.socket.send,15300
136364135200,step.socket.parse,647300
136364135200,step.socket.wait,200262500
136364235400,step.unity.apply,51500
136364235400,step.unity.e2e,200362700
136364340400,step.socket.send,15800
136564011000,step.socket.parse,662200
136564011000,step.socket.wait,199764700
136564079800,step.unity.apply,40700
136564079800,step.unity.e2e,199833500
136564195400,step.socket.send,15400
136763898700,step.socket.parse,654200
136763898700,step.socket.wait,199807700
136763969900,step.unity.apply,41100
136763969900,step.unity.e2e,199878900
136764080800,step.socket.send,15400
136964695900,step.socket.parse,675800
136964695900,step.socket.wait,200714900
136964763600,step.unity.apply,40200
136964763600,step.unity.e2e,200782600
136964874800,step.socket.send,15700
137165831500,step.socket.parse,666200
137165831500,step.socket.wait,201056200
137165898700,step.unity.apply,40100
137165898700,step.unity.e2e,201123400
137166000600,step.socket.send,15300
137365104800,step.socket.parse,649400
137365104800,step.socket.wait,199195000
137365244600,step.unity.apply,48000
137365244600,step.unity.e2e,199334800
137365357000,step.socket.send,15800
137557954100,step.socket.parse,1258600
137557954100,step.socket.wait,192696700
137558065800,step.unity.apply,66900
137558065800,step.unity.e2e,192808400
137558309400,step.socket.send,40100
137766531300,step.socket.parse,667400
137766531300,step.socket.wait,208446900
137766606400,step.unity.apply,47800
137766606400,step.unity.e2e,208522000
137766722400,step.socket.send,16900
137962378600,step.socket.parse,644600
137962378600,step.socket.wait,195757800
137962440100,step.unity.apply,36200
137962440100,step.unity.e2e,195819300
137962556900,step.socket.send,18100
138173191800,step.socket.parse,960400
138173191800,step.socket.wait,210740900
138173256200,step.unity.apply,36900
138173256200,step.unity.e2e,210805300
138173424400,step.socket.send,17300
138367294200,step.socket.parse,643600
138367294200,step.socket.wait,194027200
138367370100,step.unity.apply,47300
138367370100,step.unity.e2e,194103100
138367503500,step.socket.send,19800
138573520300,step.socket.parse,653600
138573520300,step.socket.wait,206123400
138573584000,step.unity.apply,37600
138573584000,step.unity.e2e,206187100
138573688600,step.socket.send,16800
138763958600,step.socket.parse,754400
138763958600,step.socket.wait,190363800
138764036700,step.unity.apply,48600
138764036700,step.unity.e2e,190441900
138764149000,step.socket.send,17000
138963859200,step.socket.parse,669300
138963859200,step.socket.wait,199811100
138963930000,step.unity.apply,43700
138963930000,step.unity.e2e,199881900
138964035000,step.socket.send,15900
139163764100,step.socket.parse,669000
139163764100,step.socket.wait,199823100
139163842200,step.unity.apply,46700
139163842200,step.unity.e2e,199901200
139163948000,step.socket.send,16900
139363625000,step.socket.parse,628400
139363625000,step.socket.wait,199770800
139363702700,step.unity.apply,45200
139363702700,step.unity.e2e,199848500
139363811500,step.socket.send,16100
139563580400,step.socket.parse,647000
139563580400,step.socket.wait,199864800
139563647900,step.unity.apply,39300
